mode,depth,first_player,first_symbol,game_index,opening_move,winner,result,move_count,x_moves,o_moves,x_total_nodes,o_total_nodes,total_nodes,x_avg_nodes_per_move,o_avg_nodes_per_move,avg_nodes_per_move,x_total_time_s,o_total_time_s,total_search_time_s,x_avg_time_s,o_avg_time_s,avg_search_time_s,x_avg_evaluation,o_avg_evaluation,x_total_cutoffs,o_total_cutoffs,total_cutoffs,x_cache_hits,o_cache_hits,total_cache_hits,wall_time_s,max_candidates,max_moves
advanced,4,ai,O,7,"(3, 5)",O,ai_win,15,7,8,221,253,474,31.571428571428573,31.625,31.6,1.1995280999690294,1.6665289998054504,2.86605709977448,0.17136115713843278,0.2083161249756813,0.19107047331829866,-1445256.5714285714,2499267.125,62,64,126,2,0,2,2.8675145999295637,3,60
advanced,4,ai,O,8,"(5, 3)",O,ai_win,15,7,8,221,253,474,31.571428571428573,31.625,31.6,0.9911764998687431,1.208074500085786,2.199250999954529,0.14159664283839188,0.15100931251072325,0.14661673333030195,-1445256.5714285714,2499267.125,62,64,126,2,0,2,2.2004232000326738,3,60
advanced,4,ai,O,9,"(5, 5)",O,ai_win,15,7,8,221,253,474,31.571428571428573,31.625,31.6,0.9587211998878047,1.4464145001256838,2.4051357000134885,0.13696017141254352,0.18080181251571048,0.16034238000089923,-1445536.5714285714,2499267.125,62,64,126,2,0,2,2.4065750000299886,3,60
advanced,4,ai,O,10,"(4, 2)",O,ai_win,9,4,5,138,125,263,34.5,25.0,29.22222222222222,0.7272397000342607,0.5927704999921843,1.320010200026445,0.1818099250085652,0.11855409999843687,0.14666780000293833,-2525514.0,3999999.4,37,36,73,0,1,1,1.3209769000532106,3,60
advanced,4,human,X,1,"(4, 4)",X,human_win,11,6,5,157,155,312,26.166666666666668,31.0,28.363636363636363,2.0872055999934673,1.0414520999183878,3.128657699911855,0.3478675999989112,0.20829041998367756,0.2844234272647141,3333629.5,-2020523.2,47,44,91,1,2,3,3.130186799913645,3,60
advanced,4,human,X,2,"(4, 3)",X,human_win,11,6,5,146,154,300,24.333333333333332,30.8,27.272727272727273,1.1954373000189662,1.356315599870868,2.5517528998898342,0.19923955000316104,0.2712631199741736,0.23197753635362128,3333629.5,-2020131.2,48,44,92,0,1,1,2.5527103999629617,3,60
advanced,4,human,X,3,"(3, 4)",X,human_win,9,5,4,143,146,289,28.6,36.5,32.111111111111114,0.5387487001717091,0.45065460016485304,0.9894033003365621,0.10774974003434182,0.11266365004121326,0.10993370003739579,3999999.4,-2525514.0,36,37,73,1,0,1,0.9901137999258935,3,60
advanced,4,human,X,4,"(4, 5)",X,human_win,9,5,4,124,138,262,24.8,34.5,29.11111111111111,0.5159606999950483,0.5063370000571012,1.0222977000521496,0.10319213999900967,0.1265842500142753,0.11358863333912773,3999999.4,-2525514.0,36,37,73,1,0,1,1.0231366000371054,3,60
advanced,4,human,X,5,"(5, 4)",X,human_win,9,5,4,143,146,289,28.6,36.5,32.111111111111114,0.8631894999416545,0.9849850001046434,1.848174500046298,0.1726378999883309,0.24624625002616085,0.20535272222736645,3999999.4,-2525514.0,36,37,73,1,0,1,1.8503545999992639,3,60
advanced,4,human,X,6,"(3, 3)",X,human_win,15,8,7,253,221,474,31.625,31.571428571428573,31.6,2.5773390998365358,1.7582318000495434,4.335570899886079,0.32216738747956697,0.25117597143564907,0.2890380599924053,2499267.125,-1445256.5714285714,64,62,126,0,2,2,4.337617899989709,3,60
advanced,4,human,X,7,"(3, 5)",X,human_win,15,8,7,253,221,474,31.625,31.571428571428573,31.6,2.354994000052102,1.471165000111796,3.826159000163898,0.29437425000651274,0.21016642858739942,0.2550772666775932,2499267.125,-1445256.5714285714,64,62,126,0,2,2,3.8296096000121906,3,60
advanced,4,human,X,8,"(5, 3)",X,human_win,15,8,7,253,221,474,31.625,31.571428571428573,31.6,3.492017899872735,2.9626367000164464,6.4546545998891816,0.4365022374840919,0.4232338142880638,0.4303103066592788,2499267.125,-1445256.5714285714,64,62,126,0,2,2,6.457393200020306,3,60
advanced,4,human,X,9,"(5, 5)",X,human_win,15,8,7,253,221,474,31.625,31.571428571428573,31.6,2.9367819001199678,1.879515600274317,4.816297500394285,0.36709773751499597,0.26850222861061673,0.32108650002628564,2499267.125,-1445536.5714285714,64,62,126,0,2,2,4.819144499953836,3,60
advanced,4,human,X,10,"(4, 2)",X,human_win,9,5,4,125,138,263,25.0,34.5,29.22222222222222,1.623884000000544,1.309312199940905,2.933196199941449,0.3247768000001088,0.32732804998522624,0.3259106888823832,3999999.4,-2525514.0,36,37,73,1,0,1,2.934342399938032,3,60
advanced,5,ai,O,1,"(4, 4)",O,ai_win,9,4,5,272,254,526,68.0,50.8,58.44444444444444,1.3242711999919266,1.4429083000868559,2.7671795000787824,0.33106779999798164,0.2885816600173712,0.3074643888976425,-2502644.0,6015682.4,74,68,142,3,2,5,2.7681828999193385,3,60
advanced,5,ai,O,2,"(4, 3)",O,ai_win,15,7,8,465,474,939,66.42857142857143,59.25,62.6,3.0672755000414327,3.8779321998590603,6.945207699900493,0.43818221429163323,0.48474152498238254,0.46301384666003287,-1430076.5714285714,3762391.5,126,114,240,1,4,5,6.947499000001699,3,60
advanced,5,ai,O,3,"(3, 4)",O,ai_win,15,7,8,500,496,996,71.42857142857143,62.0,66.4,3.3561917999759316,3.2481366000138223,6.604328399989754,0.4794559714251331,0.4060170750017278,0.44028855999931693,-1429845.142857143,3762391.5,126,120,246,2,4,6,6.605803599930368,3,60
advanced,5,ai,O,4,"(4, 5)",O,ai_win,15,7,8,489,479,968,69.85714285714286,59.875,64.53333333333333,2.237155100214295,2.8311112999217585,5.068266400136054,0.3195935857448993,0.3538889124902198,0.3378844266757369,-1429845.142857143,3762391.5,127,116,243,1,6,7,5.069594800006598,3,60
advanced,5,ai,O,5,"(5, 4)",O,ai_win,9,4,5,252,239,491,63.0,47.8,54.55555555555556,0.7542526001343504,0.8734572000103071,1.6277098001446575,0.1885631500335876,0.17469144000206144,0.1808566444605175,-2502644.0,6015682.4,77,62,139,3,2,5,1.6284823999740183,3,60
advanced,5,ai,O,6,"(3, 3)",O,ai_win,15,7,8,408,487,895,58.285714285714285,60.875,59.666666666666664,2.2209546997910365,3.4958266000030562,5.716781299794093,0.3172792428272909,0.43697832500038203,0.3811187533196062,-1428882.2857142857,3762391.5,109,118,227,2,4,6,5.718307500006631,3,60
advanced,5,ai,O,7,"(3, 5)",O,ai_win,15,7,8,408,487,895,58.285714285714285,60.875,59.666666666666664,1.9164438000880182,2.8964850998017937,4.812928899889812,0.27377768572685973,0.3620606374752242,0.3208619266593208,-1428882.2857142857,3762391.5,109,118,227,2,4,6,4.814651199965738,3,60
advanced,5,ai,O,8,"(5, 3)",O,ai_win,15,7,8,408,487,895,58.285714285714285,60.875,59.666666666666664,1.91824809985701,2.813987900153734,4.732236000010744,0.2740354428367157,0.3517484875192167,0.31548240000071626,-1428882.2857142857,3762391.5,109,118,227,2,4,6,4.733523300033994,3,60
advanced,5,ai,O,9,"(5, 5)",O,ai_win,15,7,8,408,487,895,58.285714285714285,60.875,59.666666666666664,2.1450468000257388,3.3306212997995317,5.4756680998252705,0.30643525714653413,0.41632766247494146,0.36504453998835135,-1429162.2857142857,3762391.5,109,118,227,2,4,6,5.4771259999834,3,60
advanced,5,ai,O,10,"(4, 2)",O,ai_win,9,4,5,286,231,517,71.5,46.2,57.44444444444444,1.2634470000630245,0.8385492999805138,2.101996300043538,0.3158617500157561,0.16770985999610274,0.23355514444928202,-2502644.0,6015682.4,86,60,146,2,2,4,2.1028074000496417,3,60
advanced,5,human,X,1,"(4, 4)",X,human_win,9,5,4,254,272,526,50.8,68.0,58.44444444444444,0.9167581999208778,0.7838828000240028,1.7006409999448806,0.18335163998417556,0.1959707000060007,0.18896011110498673,6015682.4,-2502644.0,68,74,142,2,3,5,1.7012551000807434,3,60
advanced,5,human,X,2,"(4, 3)",X,human_win,15,8,7,474,465,939,59.25,66.42857142857143,62.6,2.8393885999685153,2.126783499843441,4.966172099811956,0.3549235749960644,0.3038262142633487,0.33107813998746377,3762391.5,-1430076.5714285714,114,126,240,4,1,5,4.967406400013715,3,60
advanced,5,human,X,3,"(3, 4)",X,human_win,15,8,7,496,500,996,62.0,71.42857142857143,66.4,2.8403426001314074,2.343832300044596,5.184174900176004,0.3550428250164259,0.3348331857206566,0.34561166001173355,3762391.5,-1429845.142857143,120,126,246,4,2,6,5.185250599985011,3,60
advanced,5,human,X,4,"(4, 5)",X,human_win,15,8,7,479,489,968,59.875,69.85714285714286,64.53333333333333,2.683826000080444,2.189315600320697,4.873141600401141,0.3354782500100555,0.31275937147438526,0.3248761066934094,3762391.5,-1429845.142857143,116,127,243,6,1,7,4.874214400071651,3,60
advanced,5,human,X,5,"(5, 4)",X,human_win,9,5,4,239,252,491,47.8,63.0,54.55555555555556,0.7154624999966472,0.636244700057432,1.3517072000540793,0.14309249999932944,0.159061175014358,0.1501896888948977,6015682.4,-2502644.0,62,77,139,2,3,5,1.3521998999640346,3,60
advanced,5,human,X,6,"(3, 3)",X,human_win,15,8,7,487,408,895,60.875,58.285714285714285,59.666666666666664,2.8264047999400645,1.8812247001333162,4.707629500073381,0.35330059999250807,0.2687463857333309,0.3138419666715587,3762391.5,-1428882.2857142857,118,109,227,4,2,6,4.70890430000145,3,60
advanced,5,human,X,7,"(3, 5)",X,human_win,15,8,7,487,408,895,60.875,58.285714285714285,59.666666666666664,2.808714299928397,1.8880710998782888,4.696785399806686,0.3510892874910496,0.26972444283975555,0.31311902665377905,3762391.5,-1428882.2857142857,118,109,227,4,2,6,4.698462500004098,3,60
advanced,5,human,X,8,"(5, 3)",X,human_win,15,8,7,487,408,895,60.875,58.285714285714285,59.666666666666664,3.0008202000753954,2.1972239000024274,5.198044100077823,0.3751025250094244,0.31388912857177537,0.3465362733385215,3762391.5,-1428882.2857142857,118,109,227,4,2,6,5.1996106000151485,3,60
advanced,5,human,X,9,"(5, 5)",X,human_win,15,8,7,487,408,895,60.875,58.285714285714285,59.666666666666664,2.7818419000832364,1.8788507001008838,4.66069260018412,0.34773023751040455,0.2684072428715548,0.31071284001227467,3762391.5,-1429162.2857142857,118,109,227,4,2,6,4.662534200004302,3,60
advanced,5,human,X,10,"(4, 2)",X,human_win,9,5,4,231,286,517,46.2,71.5,57.44444444444444,0.7459156999830157,0.802716099889949,1.5486317998729646,0.14918313999660313,0.20067902497248724,0.17207019998588496,6015682.4,-2502644.0,60,86,146,2,2,4,1.5491840000031516,3,60
